id,time,values
1,10:39:59,1435.4
1,10:40:09,1012
1,10:40:19,573.4
1,10:40:29,2020.4
1,10:40:39,864.6
1,10:40:49,425
1,10:40:59,2160
1,10:41:09,130.8
1,10:41:19,351.2
1,10:41:29,906
1,10:41:39,2557.8
1,10:41:49,2021
1,10:41:59,1787.8
1,10:42:09,1696.4
1,10:42:19,2734.2
1,10:42:29,1244.6
1,10:42:39,2484.8
1,10:42:49,2456.4
1,10:42:59,1592.2
1,10:43:09,1800.6
1,10:43:19,1871.8
1,10:43:29,2555.6
1,10:43:39,1047.8
1,10:43:49,1065
1,10:43:59,2433
1,10:44:09,2853.4
1,10:44:19,481.4
1,10:44:29,1696
1,10:44:39,1259.6
1,10:44:49,1963.8
1,10:44:59,2916
1,10:45:09,1925.6
1,10:45:19,1524.8
1,10:45:29,910
1,10:45:39,381.8
1,10:45:49,935
1,10:45:59,91.2
1,10:46:09,2946.2
1,10:46:19,291.8
1,10:46:29,1347.8
1,10:46:39,832.4
1,10:46:49,265.4
1,10:46:59,602.8
1,10:47:09,212.8
1,10:47:19,1519.6
1,10:47:29,73.8
1,10:47:39,139.2
1,10:47:49,410.8
1,10:47:59,532.2
1,10:48:09,1595.2
1,10:48:19,2779
1,10:48:29,385.2
1,10:48:39,2673.2
1,10:48:49,2703.4
1,10:48:59,34.2
1,10:49:09,1854.2
1,10:49:19,235.8
1,10:49:29,1684.4
1,10:49:39,225.6
1,10:49:49,2342.6
1,10:49:59,2311.4
1,10:50:09,565
1,10:50:19,1781.4
1,10:50:29,423.8
1,10:50:39,1649.6
1,10:50:49,704.6
1,10:50:59,728.2
1,10:51:09,787.4
1,10:51:19,2978.4
1,10:51:29,959.6
1,10:51:39,2549.2
1,10:51:49,615
1,10:51:59,2095.8
1,10:52:09,2925
1,10:52:19,875
1,10:52:29,1535.4
