id,time,values
1,19:20:57,1426
2,19:20:57,1831.8
3,19:20:57,2520.2
1,19:21:00,2218.8
2,19:21:00,2519.6
3,19:21:00,386
1,19:21:03,1880.6
2,19:21:03,1080.8
3,19:21:03,1957
1,19:21:06,2187
2,19:21:06,1964.6
3,19:21:06,2011.6
1,19:21:09,470.8
2,19:21:09,2052
3,19:21:09,874
1,19:21:12,2533
2,19:21:12,1867.2
3,19:21:12,2492
1,19:21:15,1756.4
2,19:21:15,439.2
3,19:21:15,2455.8
1,19:21:18,1710
2,19:21:18,1350.2
3,19:21:18,1981
1,19:21:21,1001.6
2,19:21:21,1436.4
3,19:21:21,1448.8
1,19:21:24,1867.6
2,19:21:24,192.8
3,19:21:24,2560
1,19:21:27,123.8
2,19:21:27,1500.4
3,19:21:27,2231.4
1,19:21:30,301.8
2,19:21:30,2958
3,19:21:30,10.4
1,19:21:33,1282.8
2,19:21:33,341
3,19:21:33,552.8
1,19:21:36,974.8
2,19:21:36,1293.2
3,19:21:36,2422.8
1,19:21:39,1116.6
2,19:21:39,2478.6
3,19:21:39,2455
1,19:21:42,2073.6
2,19:21:42,1863.8
3,19:21:42,2647.8
1,19:21:45,299
2,19:21:45,1315.6
3,19:21:45,1773.8
1,19:21:48,487
2,19:21:48,1338.8
3,19:21:48,2279.8
1,19:21:51,2915.4
2,19:21:51,1092
3,19:21:51,235.2
1,19:21:54,332.6
2,19:21:54,878.6
3,19:21:54,488.2
1,19:21:57,2223.6
2,19:21:57,1152.6
3,19:21:57,1608
1,19:22:00,2508.6
2,19:22:00,1194.6
3,19:22:00,2344.6
1,19:22:03,665.8
2,19:22:03,177.8
3,19:22:03,2700.8
1,19:22:06,2861
2,19:22:06,1392.8
3,19:22:06,224.8
1,19:22:09,1090
2,19:22:09,2222.4
3,19:22:09,484.6
1,19:22:12,447.2
2,19:22:12,2168
3,19:22:12,2909.8
1,19:22:15,319.2
2,19:22:15,527.4
3,19:22:15,2970.4
1,19:22:18,734.2
2,19:22:18,408.6
3,19:22:18,240.2
1,19:22:21,2110.6
2,19:22:21,2531
3,19:22:21,2735
1,19:22:24,670.4
2,19:22:24,691.8
3,19:22:24,2218.8
1,19:22:27,23.8
2,19:22:27,1144
3,19:22:27,2031.6
1,19:22:30,2340.4
2,19:22:30,1206.6
3,19:22:30,1261.2
1,19:22:33,106.8
2,19:22:33,1226
3,19:22:33,908.8
1,19:22:36,2224.2
2,19:22:36,582.4
3,19:22:36,602
1,19:22:39,2963.8
2,19:22:39,1780.2
3,19:22:39,1479
1,19:22:42,2510
2,19:22:42,1616
3,19:22:42,1360
1,19:22:45,239
2,19:22:45,1630.2
3,19:22:45,2565.2
1,19:22:48,2603
2,19:22:48,2098.4
3,19:22:48,1733.6
1,19:22:51,1236.4
2,19:22:51,2059.8
3,19:22:51,1539.4
1,19:22:54,690
2,19:22:54,427
3,19:22:54,2948.4
1,19:22:57,1100
2,19:22:57,1333.6
3,19:22:57,2018.4
1,19:23:00,1199.2
2,19:23:00,2375.2
3,19:23:00,39.2
1,19:23:03,21.6
2,19:23:03,2643.4
3,19:23:03,2612.2
1,19:23:06,204.4
2,19:23:06,1231.2
3,19:23:06,155
1,19:23:09,2315
2,19:23:09,2808.6
3,19:23:09,2937.6
1,19:23:12,1155.8
2,19:23:12,1445.8
3,19:23:12,73.4
1,19:23:15,550.2
2,19:23:15,2396.6
3,19:23:15,1556
1,19:23:18,2891.6
2,19:23:18,1481.4
3,19:23:18,2106.2
1,19:23:21,201
2,19:23:21,2504
3,19:23:21,2323.2
1,19:23:24,43
2,19:23:24,1524
3,19:23:24,912.2
1,19:23:27,718.2
2,19:23:27,2724.4
3,19:23:27,149
1,19:23:30,1908.2
2,19:23:30,147.4
3,19:23:30,1201.2
1,19:23:33,1590
2,19:23:33,1434.6
3,19:23:33,711.8
1,19:23:36,552.2
2,19:23:36,2996
3,19:23:36,1956
1,19:23:39,1009.4
2,19:23:39,1266.4
3,19:23:39,2649.4
1,19:23:42,1992.8
2,19:23:42,1648.6
3,19:23:42,93.6
1,19:23:45,723.2
2,19:23:45,2800
3,19:23:45,52.6
1,19:23:48,2579
2,19:23:48,2796
3,19:23:48,1172.4
1,19:23:51,1610.6
2,19:23:51,2601.2
3,19:23:51,544.2
1,19:23:54,1440.6
2,19:23:54,15.2
3,19:23:54,1578
1,19:23:57,880.6
2,19:23:57,174
3,19:23:57,103.8
1,19:24:00,470
2,19:24:00,2168.6
3,19:24:00,1038
1,19:24:03,422.8
2,19:24:03,1094.4
3,19:24:03,376
1,19:24:06,1405.2
2,19:24:06,1257
3,19:24:06,2452.8
1,19:24:09,950.2
2,19:24:09,595.2
3,19:24:09,665.4
1,19:24:12,1037.4
2,19:24:12,1466.8
3,19:24:12,1255.2
1,19:24:15,2093.8
2,19:24:15,2688.8
3,19:24:15,344.4
1,19:24:18,1333.8
2,19:24:18,2040.8
3,19:24:18,2773.2
1,19:24:21,1894.2
2,19:24:21,433.2
3,19:24:21,1157.4
1,19:24:24,2111.6
2,19:24:24,33.8
3,19:24:24,697.2
1,19:24:27,150.6
2,19:24:27,1447.8
3,19:24:27,2.6
1,19:24:30,593.4
2,19:24:30,975.2
3,19:24:30,1223.6
1,19:24:33,235.8
2,19:24:33,363.6
3,19:24:33,2795.2
1,19:24:36,218.6
2,19:24:36,2670
3,19:24:36,1545.4
1,19:24:39,639.4
2,19:24:39,481.4
3,19:24:39,1808.8
1,19:24:42,2207.4
2,19:24:42,2453.2
3,19:24:42,2003.4
1,19:24:45,2673.2
2,19:24:45,71.6
3,19:24:45,378.4
1,19:24:48,1262.6
2,19:24:48,984.2
3,19:24:48,971.2
1,19:24:51,1498.2
2,19:24:51,2134.2
3,19:24:51,2469.6
1,19:24:54,2115.6
2,19:24:54,435.8
3,19:24:54,228.2
1,19:24:57,1536.6
2,19:24:57,1525
3,19:24:57,1399.8
1,19:25:00,1726.4
2,19:25:00,2754.2
3,19:25:00,109.6
1,19:25:03,2152.4
2,19:25:03,1483.4
3,19:25:03,2388.4
1,19:25:06,390.2
2,19:25:06,599.8
3,19:25:06,1098.2
1,19:25:09,1666
2,19:25:09,2590.8
3,19:25:09,504.4
1,19:25:12,342.4
2,19:25:12,758
3,19:25:12,2423.6
1,19:25:15,906.4
2,19:25:15,329.2
3,19:25:15,1090.8
1,19:25:18,845.2
2,19:25:18,717.4
3,19:25:18,1703
1,19:25:21,276.4
2,19:25:21,1766.6
3,19:25:21,1559.8
1,19:25:24,2767.4
2,19:25:24,2058.2
3,19:25:24,2142
1,19:25:27,528
2,19:25:27,1108.4
3,19:25:27,1559.6
1,19:25:30,487.2
2,19:25:30,1819
3,19:25:30,330.6
1,19:25:33,1470
2,19:25:33,697
3,19:25:33,2904.6
1,19:25:36,420
2,19:25:36,2644.8
3,19:25:36,721
1,19:25:39,2112.6
2,19:25:39,206
3,19:25:39,2242.8
1,19:25:42,1098.4
2,19:25:42,1605.8
3,19:25:42,1646.2
1,19:25:45,2732.6
2,19:25:45,78.8
3,19:25:45,604
1,19:25:48,577.2
2,19:25:48,226.4
3,19:25:48,2121
1,19:25:51,1540.8
2,19:25:51,1911
3,19:25:51,1496.8
1,19:25:54,425.4
2,19:25:54,640.4
3,19:25:54,407.6
1,19:25:57,326.8
2,19:25:57,1257.2
3,19:25:57,2413
1,19:26:00,135
2,19:26:00,358
3,19:26:00,351
1,19:26:03,2403
2,19:26:03,2467
3,19:26:03,168.6
1,19:26:06,151.4
2,19:26:06,2716.2
3,19:26:06,1771.4
1,19:26:09,1536.8
2,19:26:09,1717.6
3,19:26:09,2440
1,19:26:12,1305.2
2,19:26:12,1301.8
3,19:26:12,660
1,19:26:15,1913
2,19:26:15,1782.4
3,19:26:15,860.6
1,19:26:18,213.8
2,19:26:18,1956.8
3,19:26:18,704.8
1,19:26:21,2951
2,19:26:21,158.2
3,19:26:21,387.8
1,19:26:24,2460.4
2,19:26:24,221
3,19:26:24,411.8
1,19:26:27,2540.2
2,19:26:27,292.8
3,19:26:27,2860.2
1,19:26:30,2347.4
2,19:26:30,2390.6
3,19:26:30,1598.6
1,19:26:33,40
2,19:26:33,2430
3,19:26:33,2426
1,19:26:36,738.4
2,19:26:36,2233
3,19:26:36,1409.6
1,19:26:39,2627.8
2,19:26:39,2394.8
3,19:26:39,1684.6
1,19:26:42,2839.8
2,19:26:42,1522.2
3,19:26:42,449
1,19:26:45,1663
2,19:26:45,1795.6
3,19:26:45,2057.4
1,19:26:48,1601
2,19:26:48,2677.8
3,19:26:48,732.8
1,19:26:51,1208.6
2,19:26:51,2407.2
3,19:26:51,1158.8
1,19:26:54,1252.4
2,19:26:54,460
3,19:26:54,1938.8
1,19:26:57,666.2
2,19:26:57,1841
3,19:26:57,1444.8
1,19:27:00,2398
2,19:27:00,712.2
3,19:27:00,1119.4
1,19:27:03,2424
2,19:27:03,2908.4
3,19:27:03,461.8
1,19:27:06,900.6
2,19:27:06,2207.6
3,19:27:06,484.6
1,19:27:09,69.2
2,19:27:09,230.2
3,19:27:09,1448.4
1,19:27:12,2607.2
2,19:27:12,2114.8
3,19:27:12,2411.4
1,19:27:15,344
2,19:27:15,2086.8
3,19:27:15,1723
1,19:27:18,1953.4
2,19:27:18,673.2
3,19:27:18,1624.8
1,19:27:21,2807
2,19:27:21,532.6
3,19:27:21,1648.4
1,19:27:24,774.6
2,19:27:24,321.8
3,19:27:24,1285.2
1,19:27:27,514.2
2,19:27:27,499.8
3,19:27:27,1562.2
1,19:27:30,2586.4
2,19:27:30,478.8
3,19:27:30,93.4
1,19:27:33,175.4
2,19:27:33,2762.4
3,19:27:33,2478.6
1,19:27:36,594
2,19:27:36,1119.8
3,19:27:36,1592
1,19:27:39,346.2
2,19:27:39,994.4
3,19:27:39,215
1,19:27:42,1853.4
2,19:27:42,96.4
3,19:27:42,2399.2
1,19:27:45,2048.2
2,19:27:45,302
3,19:27:45,1723.2
1,19:27:48,2957.6
2,19:27:48,349
3,19:27:48,2063
1,19:27:51,163.4
2,19:27:51,389.8
3,19:27:51,724.8
1,19:27:54,2267.8
2,19:27:54,737.4
3,19:27:54,635.4
1,19:27:57,1489.2
2,19:27:57,407.6
3,19:27:57,2523.6
1,19:28:00,2864
2,19:28:00,727.2
3,19:28:00,172.6
1,19:28:03,2152.6
2,19:28:03,1934
3,19:28:03,2246.2
1,19:28:06,393.2
2,19:28:06,2734.8
3,19:28:06,2304.6
1,19:28:09,2024
2,19:28:09,2091
3,19:28:09,1932.8
1,19:28:12,2294
2,19:28:12,2571.4
3,19:28:12,2447.4
1,19:28:15,492.6
2,19:28:15,327
3,19:28:15,899.8
1,19:28:18,692.2
2,19:28:18,756
3,19:28:18,537.2
1,19:28:21,1539.4
2,19:28:21,535
3,19:28:21,2040.2
1,19:28:24,998.8
2,19:28:24,762.2
3,19:28:24,350.8
1,19:28:27,536.2
2,19:28:27,766.4
3,19:28:27,1521.2
1,19:28:30,2252.6
2,19:28:30,2122.6
3,19:28:30,1424
1,19:28:33,279.4
2,19:28:33,1330
3,19:28:33,1808.6
1,19:28:36,2529.6
2,19:28:36,2710.4
3,19:28:36,163.6
1,19:28:39,35.8
2,19:28:39,596.2
3,19:28:39,1166.2
1,19:28:42,1529.6
2,19:28:42,784
3,19:28:42,251.8
1,19:28:45,169.8
2,19:28:45,2214.8
3,19:28:45,2879.6
1,19:28:48,1961.4
2,19:28:48,1044.8
3,19:28:48,1967.4
1,19:28:51,2584.6
2,19:28:51,2357.8
3,19:28:51,208.8
1,19:28:54,602.6
2,19:28:54,370.8
3,19:28:54,2674
1,19:28:57,890.6
2,19:28:57,1399.2
3,19:28:57,1384
1,19:29:00,681.4
2,19:29:00,514
3,19:29:00,39.2
1,19:29:03,2502.2
2,19:29:03,1586.8
3,19:29:03,84.8
1,19:29:06,1546
2,19:29:06,728.6
3,19:29:06,1567.6
1,19:29:09,2719
2,19:29:09,1600.4
3,19:29:09,2887.2
1,19:29:12,251
2,19:29:12,50.8
3,19:29:12,1457.2
1,19:29:15,761.6
2,19:29:15,1580.2
3,19:29:15,960
1,19:29:18,733.6
2,19:29:18,55.6
3,19:29:18,1097.8
1,19:29:21,392.6
2,19:29:21,2164.2
3,19:29:21,1629.8
1,19:29:24,581
2,19:29:24,190.6
3,19:29:24,1639.2
1,19:29:27,2545.4
2,19:29:27,2650.8
3,19:29:27,382
1,19:29:30,2682
2,19:29:30,5.8
3,19:29:30,2290.6
1,19:29:33,929.6
2,19:29:33,810.2
3,19:29:33,515.4
1,19:29:36,1324.8
2,19:29:36,1309.8
3,19:29:36,1959.8
1,19:29:39,2579.8
2,19:29:39,2791.6
3,19:29:39,1999.8
1,19:29:42,2264.6
2,19:29:42,349.6
3,19:29:42,2170.6
1,19:29:45,2271
2,19:29:45,1415.6
3,19:29:45,1560.6
1,19:29:48,2280.8
2,19:29:48,574.4
3,19:29:48,1616.4
1,19:29:51,2481.6
2,19:29:51,439.2
3,19:29:51,366.4
1,19:29:54,1971.4
2,19:29:54,1252
3,19:29:54,1765.6
1,19:29:57,107.4
2,19:29:57,1840.4
3,19:29:57,1402.2
1,19:30:00,837.6
2,19:30:00,2809.2
3,19:30:00,1672.8
1,19:30:03,2618.8
2,19:30:03,1687.4
3,19:30:03,806
1,19:30:06,88.6
2,19:30:06,2784
3,19:30:06,730.8
1,19:30:09,420.8
2,19:30:09,915.6
3,19:30:09,1414.8
1,19:30:12,1127.6
2,19:30:12,198.2
3,19:30:12,1539
1,19:30:15,1593.6
2,19:30:15,610.6
3,19:30:15,1272.2
1,19:30:18,363.6
2,19:30:18,2260.4
3,19:30:18,751.6
1,19:30:21,2457
2,19:30:21,1297
3,19:30:21,1174.2
1,19:30:24,2362
2,19:30:24,370.6
3,19:30:24,941.8
1,19:30:27,1749.8
2,19:30:27,1759.8
3,19:30:27,2840
1,19:30:30,2883.2
2,19:30:30,2549.6
3,19:30:30,1709.8
1,19:30:33,2938.4
2,19:30:33,2603.4
3,19:30:33,612.4
1,19:30:36,2021.4
2,19:30:36,2205.4
3,19:30:36,2879.4
1,19:30:39,1378.8
2,19:30:39,911
3,19:30:39,2526.4
1,19:30:42,515.4
2,19:30:42,225
3,19:30:42,2346
1,19:30:45,196.2
2,19:30:45,394.6
3,19:30:45,2110.8
1,19:30:48,159
2,19:30:48,248.4
3,19:30:48,699.6
1,19:30:51,1327
2,19:30:51,234
3,19:30:51,181.8
1,19:30:54,244.4
2,19:30:54,471.4
3,19:30:54,1808
1,19:30:57,322.8
2,19:30:57,173.4
3,19:30:57,2254.6
1,19:31:00,2361
2,19:31:00,1399.4
3,19:31:00,925.4
1,19:31:03,1150.8
2,19:31:03,1201.8
3,19:31:03,390.4
1,19:31:06,356.8
2,19:31:06,81.6
3,19:31:06,72.2
1,19:31:09,1660.8
2,19:31:09,2114.8
3,19:31:09,1139.4
1,19:31:12,2090.6
2,19:31:12,140.4
3,19:31:12,1960
1,19:31:15,2728.8
2,19:31:15,2612.8
3,19:31:15,2581.2
1,19:31:18,1624
2,19:31:18,1396
3,19:31:18,2864
1,19:31:21,693.6
2,19:31:21,2345.4
3,19:31:21,164.8
1,19:31:24,599.6
2,19:31:24,347.4
3,19:31:24,2962
1,19:31:27,2161.6
2,19:31:27,1286.2
3,19:31:27,2781.8
1,19:31:30,2075.6
2,19:31:30,729.6
3,19:31:30,1997.6
1,19:31:33,1820.6
2,19:31:33,1607
3,19:31:33,1584.8
1,19:31:36,922
2,19:31:36,426.6
3,19:31:36,2022
1,19:31:39,187.8
2,19:31:39,1016.2
3,19:31:39,282.4
1,19:31:42,209.2
2,19:31:42,14.8
3,19:31:42,614.8
1,19:31:45,1525.6
2,19:31:45,1760.6
3,19:31:45,2241.8
1,19:31:48,2383.6
2,19:31:48,2729.2
3,19:31:48,1160.6
1,19:31:51,1052.6
2,19:31:51,339.6
3,19:31:51,743.2
1,19:31:54,2108.2
2,19:31:54,1457.8
3,19:31:54,328.8
1,19:31:57,1022.6
2,19:31:57,221.4
3,19:31:57,2800.8
1,19:32:00,2425.2
2,19:32:00,2606.2
3,19:32:00,2156
1,19:32:03,1631.2
2,19:32:03,153
3,19:32:03,1609.4
1,19:32:06,389.6
2,19:32:06,1339.4
3,19:32:06,1597.6
1,19:32:09,1715.4
2,19:32:09,444.2
3,19:32:09,2243.6
1,19:32:12,425.4
2,19:32:12,2098.2
3,19:32:12,2505.6
1,19:32:15,1063
2,19:32:15,2842.8
3,19:32:15,2584.8
1,19:32:18,2080.8
2,19:32:18,2359.2
3,19:32:18,404.4
1,19:32:21,1381.6
2,19:32:21,2206.8
3,19:32:21,453.4
1,19:32:24,214.2
2,19:32:24,1492
3,19:32:24,2766.4
1,19:32:27,488
2,19:32:27,1085.8
3,19:32:27,1300.2
1,19:32:30,2936
2,19:32:30,501.4
3,19:32:30,1313.4
1,19:32:33,1402.8
2,19:32:33,233.4
3,19:32:33,2800.6
1,19:32:36,1388.8
2,19:32:36,2848.8
3,19:32:36,322
